recording_id,user_pseudo_id,started_at,duration_s,page_views,clicks,dead_clicks,rage_clicks,screen_width,screen_height,country,user_agent
f0a6337e40e7,7540565147.5663482894,2026-03-26T08:49:00Z,1578,17,16,0,0,1366,1117,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
bad9b8e8e1a2,1299226016.4549007417,2026-03-20T06:46:00Z,784,2,26,0,0,1440,864,NL,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
ac396b8b26a6,2569117039.4594647039,2026-06-19T15:14:00Z,855,5,26,0,0,1728,1117,DE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
6163f038c2f0,7324883470.2303288256,2026-05-03T09:53:00Z,148,8,44,0,0,390,844,AU,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
dedc48b7002b,4231976135.7570008086,2026-02-05T19:08:00Z,828,6,28,0,0,1728,1080,FR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
3b0f6b5a561b,4924151013.3884210369,2026-02-25T18:50:00Z,82,4,40,0,0,1920,864,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
86351e86ca9d,5430532864.8441350571,2026-06-17T23:18:00Z,1,1,0,0,0,1280,768,NL,Go-http-client/2.0
6fa946b1bfe7,3884528624.6616904391,2026-03-23T19:27:00Z,465,5,18,0,0,834,1112,US,"Mozilla/5.0 (iPad; CPU OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
2f9bb0e55de4,4379722839.2565429990,2026-06-25T19:46:00Z,563,5,49,0,0,1366,900,ES,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
5cd791c9d2a4,4314330198.8211232093,2026-03-07T03:19:00Z,776,2,56,0,0,1440,768,SE,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
e8b373626c49,998535915.772103749,2026-02-28T22:05:00Z,566,7,40,0,0,375,915,US,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
afbfa2eb1ea6,2014126943.5885103750,2026-04-26T04:17:00Z,148,10,44,0,0,1920,900,PL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
5a235aaf2ef7,8143211288.734526134,2026-06-25T00:01:00Z,2,1,0,0,0,1280,768,US,Go-http-client/2.0
2043dd91f713,1983424169.3592655657,2026-07-03T02:29:00Z,692,9,20,0,0,1366,768,CA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
cd93d96e8be8,9659092067.536555023,2026-05-18T09:11:00Z,702,12,33,0,0,1366,864,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
b2c72f8858af,9853628756.953762201,2026-03-25T05:42:00Z,116,12,58,3,0,375,844,ES,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
a0008c499d92,9552305653.4993398357,2026-07-25T07:18:00Z,191,8,34,0,0,1920,864,PL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
5baea1abc038,4472164049.8541926437,2026-07-28T19:05:00Z,796,9,60,0,0,834,1112,US,"Mozilla/5.0 (iPad; CPU OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
2e1017200eb6,1353907714.469574058,2026-03-05T23:28:00Z,822,11,57,0,0,1920,900,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
8213d9eb82d8,3793870985.2414140106,2026-05-07T06:26:00Z,162,2,44,0,0,1728,1117,DE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
e5440872790c,3536160843.4389592206,2026-05-23T15:04:00Z,329,11,59,0,0,1440,1117,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
6dba51155670,3153231817.490829787,2026-04-08T00:57:00Z,439,8,46,0,0,1366,900,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
cba8593656c6,6799209088.5333813088,2026-06-28T04:37:00Z,654,6,25,0,0,375,812,IN,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
7edc90d3bf50,3511934016.7160956373,2026-04-20T00:24:00Z,444,2,6,0,0,1920,1080,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
a1ca8d83f3fb,6716674403.3895612334,2026-02-07T17:55:00Z,168,2,50,0,0,1536,1117,DE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
3215977f036f,247308256.8142081459,2026-04-04T21:51:00Z,387,8,35,0,0,1440,900,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
a76519951667,709198225.3010315108,2026-03-17T10:48:00Z,382,6,59,0,0,1366,900,PL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
a3af772115bc,2010408589.8898660108,2026-05-12T02:13:00Z,116,10,24,0,0,390,915,US,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
c597fea1d1f6,5321124332.9801152634,2026-03-11T13:14:00Z,235,8,30,0,0,1536,1080,BR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
92b0c5c40930,8887349201.9913958000,2026-05-09T03:45:00Z,115,10,38,0,0,390,812,GB,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
a3b41d2c9d98,5378449649.4182510875,2026-06-13T17:36:00Z,353,4,59,0,0,1920,900,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
df3accc148c3,2898741294.4675814354,2026-03-24T14:21:00Z,239,12,37,0,0,1920,1117,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
f65542f88d74,3185198263.7616542449,2026-02-10T11:01:00Z,327,7,50,0,0,1440,768,GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
f45ca33d6f14,1510545082.9550098056,2026-05-05T08:55:00Z,481,6,26,0,0,390,932,AU,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
2b4fb6eaa422,5783241414.4074476199,2026-05-18T12:27:00Z,882,6,32,0,0,1440,1080,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
87a20a795fdc,3620397945.8738546609,2026-02-21T09:42:00Z,739,4,55,3,1,1536,768,FR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
18b5743a3ea3,3114717198.7388147411,2026-04-07T09:50:00Z,361,2,4,0,0,1728,900,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
24d43bb0bdde,9249831114.2618968368,2026-04-02T17:29:00Z,235,8,24,0,0,1728,1080,FR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
b7557bc3464b,4777248178.3716390473,2026-04-08T04:11:00Z,529,7,16,0,0,1366,864,SE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
71e4a6158856,9385471286.4697701532,2026-05-08T12:23:00Z,510,9,40,0,0,1728,864,GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
908ad85e4b80,1309678878.2685618320,2026-06-02T20:51:00Z,341,5,40,0,0,1440,864,SG,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
90dffe583edb,7751025496.704958518,2026-07-21T17:35:00Z,145,2,60,0,0,1366,900,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
ed5bcbdeb282,8979421140.4318436467,2026-05-12T13:46:00Z,755,6,27,4,0,1366,900,GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
6e1960341367,6229382098.259197884,2026-05-22T08:42:00Z,532,2,48,0,0,1920,1117,IN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
30ac9b6122ae,163382814.8573365152,2026-02-26T22:17:00Z,609,5,47,0,0,1366,768,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
0ff682ae961e,6571304513.367609693,2026-07-14T03:33:00Z,1466,6,50,0,0,1920,768,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
5483adb9f112,2446501848.9428618945,2026-04-29T02:44:00Z,747,12,44,0,0,1920,1080,NL,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
53d1711a6803,8518441971.9798601993,2026-06-04T06:22:00Z,193,6,11,0,0,412,932,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
0cacb2c852d4,6412203815.5224608113,2026-05-06T09:25:00Z,74,5,49,0,0,1920,900,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
c72e01999efc,2805937359.3483003950,2026-06-25T21:35:00Z,224,7,21,0,0,1920,864,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
20240ea682b5,2302745578.1930209277,2026-04-29T11:58:00Z,299,10,33,0,0,1440,900,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
6ec700cdb23b,5207947099.3098476362,2026-05-18T16:40:00Z,253,7,44,0,0,1366,768,DE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
103a0c8e7786,7697373191.8620114587,2026-03-01T22:31:00Z,730,4,65,0,0,1366,1080,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
1989ac2b2e8b,7666800858.4751073470,2026-07-02T04:47:00Z,2,1,0,0,0,1024,600,SG,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/127.0.6533.88 Safari/537.36"
1f21e598f0e0,8646209277.7502408764,2026-02-01T01:56:00Z,136,6,28,2,0,412,844,NL,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
8466e3b08bad,3090550825.6645690914,2026-05-24T09:28:00Z,1,1,0,0,0,1024,600,IE,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/126.0.6478.126 Safari/537.36"
f56ebffdc002,6047378485.5140030170,2026-04-03T23:32:00Z,609,4,49,0,0,1728,900,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
806270fff4eb,9859499598.7064353026,2026-02-14T08:59:00Z,104,12,35,0,0,390,932,AU,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
7b67e369a6af,8444146236.288341015,2026-07-30T11:29:00Z,711,3,6,0,0,1536,768,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
116d54f364e9,4784523805.3663096964,2026-04-01T06:36:00Z,368,4,19,0,0,1366,1080,NL,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
b50d8df32ee6,3222413697.9442928471,2026-04-02T21:44:00Z,661,12,34,0,0,1728,864,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
3cd7934ff3c4,3447443367.5256850887,2026-04-24T16:32:00Z,762,12,4,0,0,1440,1117,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
14d05d98692b,5959425163.481463757,2026-07-11T11:48:00Z,68,3,8,0,0,1536,1117,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
0997edd3aa8d,3544012412.9403092994,2026-07-16T11:41:00Z,425,11,38,0,0,1728,1117,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
415657ae836f,7258975527.2547551861,2026-07-23T08:45:00Z,199,10,32,0,0,1536,1117,SG,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
044844635d29,1082281990.5593435977,2026-04-23T17:15:00Z,422,9,17,0,0,1366,1080,CA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
a005306746a3,7644930100.2894527950,2026-06-06T00:05:00Z,794,7,38,0,0,1536,768,GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
bff1b56b19f1,5314788881.2011156021,2026-04-16T15:10:00Z,652,7,47,0,0,1440,1117,PL,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
2459c1fdaa8a,644209377.8107195242,2026-04-09T00:13:00Z,850,10,14,0,0,1536,864,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
252abe0dc347,245477743.9552614613,2026-05-11T10:45:00Z,73,10,37,0,0,1728,900,ES,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
caa8d8cd4719,6886098991.2235634921,2026-03-04T23:28:00Z,559,5,33,0,0,1366,1080,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
a63dc87845f4,1434963739.2854407060,2026-03-06T05:58:00Z,156,7,12,0,0,375,812,BR,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
bb3e87fed112,5961506780.8574778255,2026-06-26T20:48:00Z,300,3,28,0,0,1440,864,FR,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
f98f9e06180a,9523198571.6594871712,2026-05-24T19:10:00Z,788,8,5,0,0,1366,768,CA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
889ecbf9ad1a,3233179591.1256716775,2026-07-28T07:20:00Z,184,9,12,0,0,1536,864,ES,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
18fb63bfd09d,7265128980.2638439086,2026-06-25T00:39:00Z,177,4,26,0,0,1728,768,DE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
70b729558a1c,8882712202.9687856351,2026-04-12T12:05:00Z,179,4,18,2,0,412,932,IN,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
1153227b5925,4954984545.3823700007,2026-04-02T19:45:00Z,645,3,15,0,0,1366,768,FR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
e62d2726be67,6886702133.3623439064,2026-03-16T00:31:00Z,86,7,27,0,0,1440,1080,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
fa6535827577,7406322336.7431909422,2026-06-20T16:34:00Z,151,2,38,2,0,1728,864,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
083bc9a71c83,3380942844.2486666768,2026-02-06T05:52:00Z,397,12,30,4,0,1536,900,PL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
ebe6ea69bd05,7217080262.5579158971,2026-06-07T00:47:00Z,637,9,8,0,0,1920,900,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
b1b3032c7ded,3219213869.5987160494,2026-03-27T18:39:00Z,673,11,60,0,0,1366,1117,IE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
de2458d1a09b,5090856575.5345871551,2026-07-31T11:38:00Z,379,9,51,0,0,1440,1080,AU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
4a1caef829c2,6249551198.5491792136,2026-06-26T16:35:00Z,127,14,14,0,0,1440,768,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
b40a55ccdd7e,1650060791.8174305330,2026-07-09T11:51:00Z,44,1,4,0,0,412,812,SE,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
405a53fcd8a8,8108804393.7623326403,2026-05-30T06:39:00Z,4,1,0,0,0,1024,600,DE,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/127.0.6533.88 Safari/537.36"
4b7590ea02e3,2941519007.8096305431,2026-07-10T13:37:00Z,1683,11,80,0,0,1920,1117,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
4d31ed6e443e,2708514414.2039411872,2026-03-05T16:57:00Z,788,10,36,0,0,1536,1080,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
56d3df084e7a,16390897.6574473775,2026-03-13T21:21:00Z,78,3,38,0,0,1440,1080,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
8629024f74d9,167493930.5893219058,2026-06-12T18:55:00Z,112,8,35,4,0,390,915,ES,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
8138594aa6ae,3516408291.8979453003,2026-07-29T11:50:00Z,434,11,32,4,0,375,844,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
84baab323d90,2973094755.5274530561,2026-07-09T17:42:00Z,808,11,20,0,0,1440,768,SE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
dd579c74c17b,2900970774.4707509178,2026-06-30T10:56:00Z,555,2,56,0,0,1440,900,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
785967f3000d,3544012412.9403092994,2026-07-16T03:22:00Z,756,10,48,0,0,1920,900,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
210bbcf685ee,204141453.1138964325,2026-03-12T12:58:00Z,718,10,47,0,0,834,1112,AU,"Mozilla/5.0 (iPad; CPU OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
5b640401c94f,5976096753.3899197594,2026-03-31T10:38:00Z,429,8,34,0,0,1728,1117,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
6f177b8c680c,596072576.8700674465,2026-04-11T18:51:00Z,447,2,27,0,0,1920,900,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
2e9b5c8f6d75,2864279471.5476373369,2026-03-15T04:29:00Z,394,2,49,0,0,412,932,BR,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
c5f5b4649d86,5692468419.1142739186,2026-04-29T20:52:00Z,806,11,58,0,0,1728,900,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
2608e4ef1a33,5913878775.4066095744,2026-04-03T12:45:00Z,1408,15,56,0,0,1440,768,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
c2d3f1eaae13,103746889.2987541289,2026-02-13T08:50:00Z,765,6,40,0,0,1440,864,CA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
1e664130ec8d,7415814820.4679880426,2026-04-26T03:18:00Z,658,9,45,0,0,1728,768,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
046adcd813d0,1271385161.5890897802,2026-02-23T04:47:00Z,3,1,0,0,0,800,600,DE,python-requests/2.32.3
207d262dc143,7713512530.751147524,2026-06-11T06:30:00Z,85,3,37,0,0,1728,1117,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
a18e82ea26fe,8184926007.1108572479,2026-06-16T23:11:00Z,19,2,2,0,0,375,844,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
b5e4b86c12a9,4770018185.1548723932,2026-06-02T19:01:00Z,676,9,17,0,0,1920,1117,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
eddc8e80d951,8515128203.9872545069,2026-04-18T05:53:00Z,666,6,17,0,0,1536,864,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
